NO_RLS,CARTESIAN,4,user1,P11,dbo.p11_customer_supplier_same_region,"l_orderkey,l_suppkey",lineitem,822,75,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,5,user1,P11,dbo.p11_customer_supplier_same_region,"l_orderkey,l_suppkey",lineitem,839,80,120839,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,1,user1,P16,dbo.p16_lineitem_region_quantity,"l_partkey,l_orderkey,l_quantity",lineitem,12485,11870,18341672,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,2,user1,P16,dbo.p16_lineitem_region_quantity,"l_partkey,l_orderkey,l_quantity",lineitem,13189,12319,18341672,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,3,user1,P16,dbo.p16_lineitem_region_quantity,"l_partkey,l_orderkey,l_quantity",lineitem,13687,12816,18341672,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,4,user1,P16,dbo.p16_lineitem_region_quantity,"l_partkey,l_orderkey,l_quantity",lineitem,13052,12200,18341672,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,5,user1,P16,dbo.p16_lineitem_region_quantity,"l_partkey,l_orderkey,l_quantity",lineitem,12950,12083,18341672,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,1,user1,P16,dbo.p16_lineitem_region_quantity,"l_partkey,l_orderkey,l_quantity",lineitem,527,50,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,2,user1,P16,dbo.p16_lineitem_region_quantity,"l_partkey,l_orderkey,l_quantity",lineitem,822,77,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,3,user1,P16,dbo.p16_lineitem_region_quantity,"l_partkey,l_orderkey,l_quantity",lineitem,750,69,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,4,user1,P16,dbo.p16_lineitem_region_quantity,"l_partkey,l_orderkey,l_quantity",lineitem,842,80,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,5,user1,P16,dbo.p16_lineitem_region_quantity,"l_partkey,l_orderkey,l_quantity",lineitem,833,77,120839,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,1,user1,P8,dbo.p8_shipmode,l_shipmode,lineitem,1062,95,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,2,user1,P8,dbo.p8_shipmode,l_shipmode,lineitem,1287,117,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,3,user1,P8,dbo.p8_shipmode,l_shipmode,lineitem,1379,123,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,4,user1,P8,dbo.p8_shipmode,l_shipmode,lineitem,1235,111,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,5,user1,P8,dbo.p8_shipmode,l_shipmode,lineitem,1337,125,213395,1,,Mr,17.sql,lineitem
